Movie_Name,Comment
55步 55 Steps,希拉里斯万克就是会选剧本，随便拈一个都很不错~当然这80年代特色的垫肩有点吓人，姐姐的血盆大口我都习惯了~对于海伦娜，我还是想说那句话，这世界上演员有两种，一种是演员，另一种是英国演员~
55步 55 Steps,看了开头就猜到结尾，这类题材很难拍出新意
55步 55 Steps,中规中矩，还行。
55步 55 Steps,Helena Bonham Carter 的演技其实确实一直都这么好啊。我们之所以被她们所感动是因为我们现实中极少存在这样的人，鲜有这样的力量。
55步 55 Steps,一部改编于1985年精神病人在未经许可下强行用药的真实法案，所以现实意义比影片更显重要。
55步 55 Steps,敢于抗争吧！不能被生活压倒。
55步 55 Steps,剧本跳跃感略强，一大堆没太大关联的事件堆在一起显得很流水账。
55步 55 Steps,冗长拖沓没高潮，剪辑断断续续的，挺好的题材拍成了女主的演技show
55步 55 Steps,需要有人为自奋斗，才能实现目标。海伦娜真厉害，开场戏就让人惊讶。
55步 55 Steps,出自Bille August之手毫不意外：动人史实+严谨工整的叙事节奏，颇有老导演的稳重和匠气。本以为这个故事会是Helena的冲奥之作，只可惜多多少少因为Jeffrey Tambor还有其他事件没能突围--55步是为了抗争为了胜利需要踏过的法院梯级，也是当Colette走进Eleanor住家最终走进心灵需要的一个来回。
55步 55 Steps,全片中规中矩，但是喜欢这个题材，为弱势群体争取权利，自由。真人真事改编。有点像《辩护人》都是在形势不看好的情况下，逆袭胜诉。但是本片重点并不是在辩护庭审环节，导演更多的展现了人与人之间的信任与友谊，正义与使命。而这便是社会进步的阶梯。
55步 55 Steps,#BJIFF# 4.5，Eleanor勇敢和无畏，Colette正义和良知。还记得名叫Informed Consent的主题，了解到对于知情同意权、不伤害原则的举证多么艰难，我们不能远离那些孤立的个体。传记人物出现和The McGuire Sister的《He》响起的时候难掩泪水
55步 55 Steps,"「Everybody's here to help me. That's why I need help.」「This is not about refusal. This... this is about the right to refuse.」「What good does it do if you win my case, you make other people's lives better, but you don't live your own life?」「Tell me I'm not right. Just tell me I'm not right.」「I'm out of practice praying. But I know you're not out of practice listening.」「You were a brave woman, Eleanor.」「We weren't just working on a case. That this wasn't just about law. It was about people. The human right to be respected, and the human duty to treat each other with respect.」"
55步 55 Steps,就算生活再狼狈，也要把自己当成一个，人！
55步 55 Steps,克萊兒：我最初認識艾莉諾瑞斯…是做她的律師，但很快的，因為艾莉諾是艾莉諾，她成了我的朋友…她變成了我的保護者、我的守護者、我最嚴厲的批評者，也是我最大的支持者。…她不斷地提醒我，我們不只是在辦一個案子，重點不是在法律而是在人，人有受到尊重的權利，也有互相尊重的責任。…她擁有我沒有的深奧智慧，那就是，我們只能盡力而為，她也只能盡力而為。艾莉諾這一生每一天都痛苦，我很震驚她竟然還能想到別人，但她做到了，無時無刻，艾莉諾就是那樣的人，每一天她會爬27階到她的公寓，沒有怨言，每一天她都會在生命中找到什麼，去享受可以感恩的事物。但就像莫特說的，她打贏了她一直想贏的仗，瑞斯判決書會影響到成千上萬人的生活，讓他們過得更好，他們或許有一天會發現自己就像她一樣身在醫院，他們的聲音會需要被聽見。……
55步 55 Steps,需要有人为自奋斗，才能实现目标。海伦娜真厉害，开场戏就让人惊讶。
55步 55 Steps,双女主互飙演技。为弱势群体发声，为精神病人争取权益，听起来根本没有利益可图，堵上的只是一个律师的专业和良心。海伦娜的肢体语言胜过一切，她浑身的细胞都会演戏，而希拉里的强势律师也符合她的气场，为人权而战斗，她们都是英雄。
55步 55 Steps,真人真事改编的，题材是为精神病患者争取权益，能够为弱势群体发声很赞。
55步 55 Steps,海伦娜啊！实在是太惊艳了！
55步 55 Steps,比利·奥古斯特拍这种片子手到擒来，工工整整，虽然感人却失了作者性。希拉里·斯万克和海伦娜都表现出色，不过这两个角色也都还在她们的舒适区内。
55步 55 Steps,晚上遥控器乱换台换出来的杰作，换到时剧已开场，仅凭10秒钟的镜头让我决定拾着这半截电影看下去，导演功力可见一斑，本年度迄今最佳！对这样一部不以跌宕剧情不以声光电影争头的作品，夸她立意卓绝角色鲜明也是骂她，今天的好莱坞最不缺的就是立意卓绝角色鲜明了。只能说，在今日之好莱坞，有这么一部顶级女演员大双女主少数派群体的作品拍摄得如此有分寸感，回归电影之本源，简直得黄金90之神韵，是多么多么多么的难得。——看了导演介绍，原来是丹麦导演，学院派导演，我女神海伦娜做的制片人，怪不得怪不得。
55步 55 Steps,老美拍这种人权法律正义的暖心励志片总是信手拈来，又被swank的表演感动泪奔了，魂淡呀！
55步 55 Steps,为弱势群体的权利而斗争，为生而为人的权利而斗争，海伦娜阿姨的表演太动人，55级台阶每一步都离小金人更近
55步 55 Steps,特别典型的美国励志片，但是直到这个岁数还是被打到泪点，哭的稀里哗啦让我自己也有点措手不及。诸位演技都太神了，当然比这更神的应该是人内心的善意，对不公的反抗。
55步 55 Steps,#BJIFF#有一刹那突然明白了片名的意义：没错，那55级台阶她只走过一次，但那55级台阶却承载着15万人的希望和光明。她和她，她们，就是经过这55级台阶为15万人创造了一个更有尊严的未来。你能说，这55步不重要吗？那每一步都掷地有声。ps:观照现实，LGBT微博遭遇，倍感讽刺。
55步 55 Steps,看海伦娜一个人演 已经很过瘾 太棒了
55步 55 Steps,"“He's a doctor, but it does't mean that he's not right.” 
Eleanor is a great mentor who teaches people why life matters and how good the vanilla ice cream tastes. She is the carer of this crazy world. Claire makes sure that life loves Eleanor as she loves the world. 
The structure is a bit messy though. "
55步 55 Steps,相当扎实的片子，表面上是抗争医疗制度，但更多的是在讲述律师和病人两者互相搀扶，互相支持的故事。情感步步深入，相当到位。海伦娜·伯翰·卡特演这种疯疯癫癫的角色真是信手拈来，其他人在她面前都黯淡了，但上一次她演正常角色是什么时候？
55步 55 Steps,Hilary&Helena在線互飆演技
55步 55 Steps,非常好
55步 55 Steps,"Helena真是戏一贯的好（但好像只能演疯子）。我觉得戏里特别让我反思的一点就是，Eleanor其实是一个特别冲，还特别较真，还特别对人言行指使的人。那么Colette为什么要充满耐心地给她讲，等她理解等等，都让人想到一个人为什么要“做好事”的源动力。很多人是为了别人投回的那份仰望救世主般的感激。  ""她生命的每一天都在痛苦之中，但她仍想着别人，关心别人，每一天都感恩"""
55步 55 Steps,片中Helena Bonham Carter的扮相和神态和Johnny Depp在许多片子中的扮相和神态很相似啊
55步 55 Steps,剧情是老套的 但是架不住真人真事改编和演员表现好啊
JT·莱罗伊 JT Leroy,你k的演技在和戴安搞姬的那段达到峰值，果然真姬不怕伙炼。
JT·莱罗伊 JT Leroy,party 上的“sophie”是stella maxwell？！
JT·莱罗伊 JT Leroy,有趣的传记片，Laura Dern演技吊打小K和去年戛纳影后。
JT·莱罗伊 JT Leroy,"很有趣的选材。见到了小k本人，真的好瘦小一只。演员的演技都在线，但还是很中规中矩，没有很惊艳。我觉得TIFF选这个做Closing film,很大程度上还是出于政治正确和演员话题度的考量吧。"
JT·莱罗伊 JT Leroy,小K真的gay到体无完肤
JT·莱罗伊 JT Leroy,女演员啊，颜值跟演技可能真的大部分的情况都是成反比，但这个头型和这个平头真是太好看。
JT·莱罗伊 JT Leroy,laura最后说JT是没有找到合适身体的灵魂，sav是最合适的载体。这个主题其实挺有意思的，性别的不确定和人物的虚构化，这两个点其实是相辅相成的，性别可以不存在，那laura虚构的这个人物有为什么一定要有实体。可惜电影拍得太drama，重点都在如何冒充，纠结要不要冒充，走歪了。倒是小K的形象很撩人，这个是真可以有。
JT·莱罗伊 JT Leroy,Diane Kruger x Kristen Stewart，神仙CP啊。剧情比较一言难尽，看看美女搅姬好了。
JT·莱罗伊 JT Leroy,在人人都相当网红的时代，光鲜镜头下隐藏了多少被捏造的假象，连文学界也不曾放过。
JT·莱罗伊 JT Leroy,这么有意思的题材硬是给拍的这么无聊。感觉K像是熬了一星期的夜，看K和那个黑人小弟弟演床戏真的很出戏哈。🌚
JT·莱罗伊 JT Leroy,蜻蜓点水地处理了很多有趣的话题，没有展开探讨，比如童年阴影/创伤、角色扮演、性别演绎、控制型人格、obsession，唯一有深挖的概念是谎言/真实（”Sometimes lies are more true than the truth.”)。现实生活中，Sav eventually adopts they/them as their pronoun，但影片对其性别认知的探讨太浅尝即止了，只求把故事（浅显地）讲完。
JT·莱罗伊 JT Leroy,看的痛苦
JT·莱罗伊 JT Leroy,你k的平头越看越顺眼 天呐我也可以（超小声）
JT·莱罗伊 JT Leroy,一个很有趣的真身与肉体伪装，创造，互毁的故事。想讲的点很多，公众人物的膨胀心理，对自我肉身的嫌恶与自卑，电影圈的利益利用，但被导演处理得很平淡，没有起到该有的冲突。看的过程中一直不停带入小K自己在公众眼里的人设和她这么多年的转变。也许她也曾怀疑自己的肉身，嫌弃美丽的皮囊，在戛纳红毯上她是否也是用面具抵挡闪光灯？结尾一种以真身真名示人的和解结尾，丧失了力度。
JT·莱罗伊 JT Leroy,感觉这个原型故事的素材应该会更有趣。但片子似乎被处理地四不像了。也许是编剧的问题，视角点既没法看到全局，也并没有深入内心。当然斯图尔特的表演也是原因吧，总是浮于肢体，虽然近几年看到她对不同角色的挑战。
JT·莱罗伊 JT Leroy,这样的题材和卡司拍得这么平淡也是不容易了
JT·莱罗伊 JT Leroy,TIFF2018闭幕影片。Justin Kelly首部值得推荐观看的电影，滕姐的演出还是被Laura Dem压过一头，故事很有趣，导演也很有自知之明地没有用个人理解去深化主题，而是工整地把故事完成。可喜的是故事原型本人也到了现场，感觉多伦多观众的确都很会问问题。
JT·莱罗伊 JT Leroy,观后感就是K和Diane好有火发噢～～～
JT·莱罗伊 JT Leroy,难得KS没那么多自己的表情了，整部戏风头又被laura抢了
JT·莱罗伊 JT Leroy,每个人都或多或少从这场闹剧中寻找些什么来满足自己需要；KK太带感了 激情戏浑然天成 受不了她哦
